Time [s],Distance [m],APPS1 [%],APPS2 [%],Brake_Front,Brake_Rear,motor_temp,igbt_temp,301_flags1,301_flags2,Map,305_flags1,request_torq,actual_torq,305_flags2,305_flags3,306_flags1,306_flags2,309_flags1,Encoder_Num,309_flags2,309_flags3,30A_flags,30C_flags,DEF,PLEX_pageNum,Power Limit,Motor_RPM,EnergyRemain,Control Syst,RPM_FL,RPM_FR,TotalVoltage,Min_cell_vol,Max_cell_vol,avg_cell_vol,mx_cell_md_t,WattH,mampsH,Min_cell_tem,Max_cell_tem,Avg_celll_te,Current [mA],Voltage [V],AMS_error,Water_temp [C],Fan,4D0_flags,IGBT_temp [C],motor_temp [C],Linear_RL_1,Linear_RL_2,Linear_RR_1,Linear_RR_2,RPM_RL,RPM_RR,Heave Linear,HeaveLinearD,Roll Linear,Roll LinearD,SteeringAngl [deg],tele_prim_in,tele_sens_in,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Temperature [C],Infrared_RR1 [C],Infrared_RR2 [C],Infrared_RR3 [C],Infrared_RR4 [C],Infrared_FL1 [C],Infrared_FL2 [C],Infrared_FL3 [C],Infrared_FL4 [C],Infrared_FR1 [C],Infrared_FR2 [C],Infrared_FR3 [C],Infrared_FR4 [C],Infrared_RL1 [C],Infrared_RL2 [C],Infrared_RL3 [C],Infrared_RL4 [C],LOG_BUTTON,ODO [km],LAP,LAP t [s],LAP dist [m],bLAP t [s],ACC Long [g],ACC Lat [g],ACC Comb [g],LOG Time [m:s],POWER [hp],TORQUE [Nm],GPS Speed [kph],GPS Long [deg],GPS Lat [deg],Bearing [deg],uFLAGS1,prevLAP t [s],ACC LONG,ACC LAT,BMS_Status,IMD_Status,BSPD_Status,AIR-_Open,AIR+_Open,AA,RTD_Status,DRS,Inv_Status,CurrLimReach,IGBT_TempLim,MotorTempLim,CurrPeakWarn,DefectivePrm,HW_Fault,SafetyCrcuit,InvertStatus,APPs_Status,Brake_Status,APP_Deviatio,Brake_Deviat,SW_BSPD,DevDisStatus,SW_BSPD_Stat,CAN_time_out,BadEncoderSg,Overvoltage,Overcurrent,Curr_measure,BallastOverl,runSgnal_EMI,RFE_Status,SupplyStatus,OutVoltLimit,Overcurr200A,BallastOvl87,MsgToDB_R2D,MsgToDB_PC,R2Dmsg_toVCU,Regen_Status,Precharge,Msg_to_DRS,Request_R2D,MsgFromECU,AA_Button,R2D_Button,Encoder_Btn,pageL_Button,pageR_Button,DRS_Button,FAN_ON,Pumps,MotorTempHgh,DevTempHgh,MotorTempLim_159,DevTempLimit,DRS_ON,SLOW_DOWN
17:09:31.000,956.77,16,20,0,0,46,43,112,12,2,1,-4800,-4412,0,0,1,1,1,0,0,1,0,0,100,0,65,2840,0,0,667,705,0,3.88,3.92,3.91,67,151,270,32,37,34,24837,560.491,0,0,0,5,44,46,23,37,33,19,750,712,0,0,13,0.5,-17,2,59,0,0,0,0,0,0,0,52,46,44,42,0,0,0,0,70,48,42,40,33,39,38,38,0,600208,0,0,0,0,-0.216,-1.21,1.229,93.99,-8.2936942,477.9,53.2,23.783936,38.035804,118.7,0,0,-20,-123,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.020,957.07,16,20,0,0,46,43,112,12,2,1,0,-4412,0,0,1,1,1,0,0,1,0,0,100,0,65,2840,0,0,667,705,0,3.88,3.92,3.91,67,151,270,32,37,34,21982,560.491,0,0,0,5,44,46,23,37,33,19,750,712,0,0,13,0.5,-17,2,59,0,0,0,0,0,0,0,45,42,41,39,0,0,0,0,65,46,41,38,33,39,38,38,0,600208,0,0,0,0,-0.227,-1.187,1.209,94.01,-8.9735052,476.2,53.2,23.783936,38.035804,118.7,0,0,-21,-121,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.040,957.36,16,20,0,0,46,43,112,12,2,1,0,-4412,0,0,1,1,1,0,0,1,0,0,100,0,65,2840,0,0,667,705,0,3.88,3.92,3.91,67,151,270,32,37,34,21982,560.491,0,0,0,5,44,46,23,37,33,19,750,712,0,0,13,0.5,-17,2,59,0,0,0,0,0,0,0,45,42,41,39,0,0,0,0,65,46,41,38,33,39,38,38,0,600208,0,0,0,0,-0.23,-1.154,1.177,94.03,-9.3813918,475.2,53.2,23.783936,38.035804,118.7,0,0,-22,-118,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.060,957.66,16,20,0,0,46,43,112,12,2,1,0,-4412,0,0,1,1,1,0,0,1,0,0,100,0,65,2854,1,1,652,720,0,3.88,3.92,3.91,67,151,270,32,37,34,21982,560.491,0,0,0,5,44,46,23,48,33,28,697,742,0,0,13,0.5,-17,2,102,0,0,0,0,0,0,0,45,42,41,39,0,0,0,0,65,46,41,38,33,39,38,38,0,600208,0,0,0,0,-0.233,-1.123,1.147,94.05,-9.7892784,474.2,52.8,23.783936,38.035784,117,0,0,-23,-115,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.080,957.95,16,20,0,0,46,43,112,12,2,1,0,-4412,0,0,1,1,1,0,0,1,0,0,100,0,65,2854,1,1,652,720,0,3.88,3.92,3.91,67,151,270,32,37,34,21982,560.491,0,0,0,5,44,46,23,48,33,28,697,742,0,0,13,0.5,-17,2,102,0,0,0,0,0,0,0,40,41,41,38,0,0,0,0,34,38,37,36,33,39,39,38,0,600208,0,0,0,0,-0.261,-1.144,1.173,94.07,-9.6533162,-267.2,52.8,23.783936,38.035784,117,0,0,-23,-112,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.100,958.24,16,20,0,0,46,43,112,12,2,1,0,-4412,0,0,1,1,1,0,0,1,0,0,100,0,65,2854,1,1,652,720,0,3.88,3.92,3.91,67,151,270,32,37,34,21982,560.491,0,0,0,5,44,46,23,48,33,28,697,742,0,0,13,0.94,-18,2,152,0,0,0,0,0,0,0,40,41,41,38,0,0,0,0,34,38,37,36,33,39,39,38,0,600208,0,0,0,0,-0.287,-1.164,1.199,94.09,-10.876976,-270.2,53,23.783952,38.035784,114,0,0,-26,-114,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.120,958.54,0,1,5,6,46,43,112,12,2,1,0,-4412,0,0,1,1,1,0,0,1,0,0,100,0,65,2854,1,1,652,720,0,3.88,3.92,3.91,67,151,270,32,37,34,188,561.793,0,0,0,5,44,46,23,48,33,28,697,742,0,0,13,0.94,-18,2,152,0,0,0,0,0,0,0,40,41,41,38,0,0,0,0,34,38,37,36,33,39,39,38,0,600208,0,0,0,0,-0.298,-1.159,1.197,94.11,-11.9646736,-272.9,53,23.783952,38.035784,114,0,0,-28,-116,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.140,958.83,0,1,5,6,46,43,112,12,2,1,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,2854,1,1,652,720,0,3.88,3.92,3.91,67,151,270,32,37,34,188,561.793,0,0,0,5,44,46,23,48,33,28,697,742,0,0,13,0.94,-18,2,152,0,0,0,0,0,0,0,40,41,41,38,0,0,0,0,34,38,37,36,33,38,38,38,0,600208,0,0,0,0,-0.308,-1.154,1.194,94.13,-12.3725602,-273.9,53,23.783952,38.035784,114,0,0,-29,-115,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.160,959.12,0,1,5,6,46,43,112,12,2,1,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,2854,1,1,652,720,0,3.88,3.92,3.91,67,151,270,32,37,34,188,561.793,0,0,0,5,44,46,23,44,32,31,660,675,0,0,13,0.94,-18,2,208,0,0,0,0,0,0,0,40,41,41,38,0,0,0,0,34,38,37,36,33,38,38,38,0,600208,0,0,0,0,-0.317,-1.16,1.203,94.15,-12.7804468,-274.9,51.9,23.783952,38.035784,111.3,0,0,-30,-115,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.180,959.41,0,1,5,6,46,43,112,12,2,1,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,2643,1,1,630,705,0,3.88,3.92,3.91,67,151,270,32,37,34,188,561.793,0,0,0,5,44,46,23,44,32,31,660,675,0,0,13,0.94,-18,2,208,0,0,0,0,0,0,0,40,41,40,38,0,0,0,0,34,37,36,35,33,38,38,38,0,600208,0,0,0,0,-0.348,-1.17,1.221,94.17,-12.6444846,-274.6,51.9,23.783952,38.035784,111.3,0,0,-31,-116,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.200,959.7,0,1,5,6,46,43,112,12,2,1,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,2643,1,1,630,705,0,3.88,3.92,3.91,67,151,270,32,37,34,188,561.793,0,0,0,5,44,46,23,44,32,31,660,675,0,0,13,0.94,-18,4,16,0,0,0,0,0,0,0,40,41,40,38,0,0,0,0,34,37,36,35,33,38,38,38,0,600208,0,0,0,0,-0.377,-1.175,1.234,94.19,-13.8681444,-1373.4,51.9,23.783952,38.035784,111.3,0,0,-34,-117,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.220,959.99,0,1,5,6,46,43,112,12,2,1,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,2643,1,1,630,705,0,3.88,3.92,3.91,67,151,270,32,37,34,191,561.793,0,0,0,5,44,46,23,44,32,31,660,675,0,0,13,0.94,-18,4,16,0,0,0,0,0,0,0,40,41,40,38,0,0,0,0,34,37,36,35,33,38,38,38,0,600208,0,0,0,0,-0.391,-1.171,1.235,94.21,-15.2277664,-1377,51.5,23.783968,38.03578,109.8,0,0,-37,-117,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.240,960.27,0,1,7,8,46,43,112,12,2,1,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,2643,1,1,630,705,0,3.88,3.92,3.91,67,151,270,32,37,34,191,561.793,0,0,0,5,44,46,23,44,32,31,660,675,0,0,13,0.94,-18,4,16,0,0,0,0,0,0,0,40,41,40,38,0,0,0,0,32,37,37,36,33,38,38,38,0,600208,0,0,0,0,-0.404,-1.168,1.236,94.23,-16.0435396,-1379.2,51.5,23.783968,38.03578,109.8,0,0,-39,-117,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.260,960.56,0,1,7,8,46,43,112,12,2,0,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,2643,1,1,630,705,0,3.88,3.92,3.91,67,151,270,32,37,34,191,561.793,0,0,0,5,44,46,22,49,31,49,652,652,0,0,13,0.61,-18,4,64,0,0,0,0,0,0,0,40,41,40,38,0,0,0,0,32,37,37,36,33,38,38,38,0,600208,0,0,0,0,-0.417,-1.171,1.243,94.25,-16.4514262,-1380.3,50.7,23.783968,38.03578,107.2,0,0,-40,-116,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.280,960.84,0,1,7,8,46,43,112,12,2,0,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,2528,1,1,592,652,0,3.88,3.92,3.91,67,151,270,32,37,34,191,561.793,0,0,0,5,44,46,22,49,31,49,652,652,0,0,13,0.61,-18,4,64,0,0,0,0,0,0,0,40,41,40,38,0,0,0,0,32,37,37,36,33,38,38,38,0,600208,0,0,0,0,-0.427,-1.174,1.249,94.27,-16.4514262,-1380.3,50.7,23.783968,38.03578,107.2,0,0,-41,-117,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.300,961.12,0,1,7,8,46,43,112,12,2,0,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,2528,1,1,592,652,0,3.88,3.92,3.91,67,151,270,32,37,34,191,561.793,0,0,0,5,44,46,22,49,31,49,652,652,0,0,13,0.61,-18,2,117,0,0,0,0,0,0,0,40,41,40,37,0,0,0,0,32,37,37,35,33,38,38,38,0,600208,0,0,0,0,-0.435,-1.15,1.23,94.29,-16.8593128,-544.6,50,23.783986,38.03578,104.2,0,0,-42,-117,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.320,961.4,0,1,7,8,46,43,112,12,2,0,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,2528,1,1,592,652,0,3.88,3.92,3.91,67,151,269,32,37,34,190,563.358,0,0,0,5,44,46,22,49,31,49,652,652,0,0,13,0.61,-18,2,117,0,0,0,0,0,0,0,40,41,40,38,0,0,0,0,32,37,37,35,33,38,38,38,0,600208,0,0,0,0,-0.441,-1.127,1.21,94.31,-17.2671994,-545.8,49.9,23.783986,38.03578,104.2,0,0,-43,-115,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.340,961.67,3,7,6,5,46,43,112,12,2,0,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,2528,1,1,592,652,0,3.88,3.92,3.91,67,151,269,32,37,34,190,563.358,0,0,0,5,44,46,22,49,31,49,652,652,0,0,13,0.61,-18,2,117,0,0,0,0,0,0,0,40,41,40,38,0,0,0,0,32,37,37,35,33,38,38,38,0,600208,0,0,0,0,-0.447,-1.106,1.193,94.33,-17.2671994,-545.8,49.9,23.783986,38.03578,104.2,0,0,-44,-112,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.360,961.95,3,7,6,5,46,43,112,12,2,0,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,2528,1,1,592,652,0,3.88,3.92,3.91,67,151,269,32,37,34,190,563.358,0,0,0,5,44,46,21,63,30,57,637,652,0,0,13,0.61,-18,2,117,0,0,0,0,0,0,0,40,41,40,38,0,0,0,0,32,37,36,35,32,38,38,38,0,600208,0,0,0,0,-0.452,-1.125,1.212,94.35,-17.2671994,-545.8,49.6,23.783986,38.03578,102.7,0,0,-44,-110,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.380,962.22,3,7,6,5,46,43,112,12,2,0,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,2528,1,1,592,652,0,3.88,3.92,3.91,67,151,269,32,37,34,190,563.358,0,0,0,5,44,46,21,63,30,57,637,652,0,0,12,0.53,-28,18,171,0,0,0,0,0,0,0,40,40,40,37,0,0,0,0,31,36,37,36,32,38,38,38,0,600208,0,0,0,0,-0.473,-1.143,1.237,94.37,-17.675086,-546.9,49.6,23.783986,38.03578,102.7,0,0,-45,-112,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.400,962.5,3,7,6,5,46,43,112,12,2,0,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,2475,0,0,562,645,0,3.88,3.92,3.91,67,151,269,32,37,34,190,563.358,0,0,0,5,44,46,21,63,30,57,637,652,0,0,12,0.53,-28,18,171,0,0,0,0,0,0,0,40,40,40,37,0,0,0,0,31,36,37,36,32,38,38,38,0,600208,0,0,0,0,-0.492,-1.197,1.294,94.39,-18.4908592,-549.2,48.9,23.784,38.035776,100.6,0,0,-47,-114,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.420,962.77,3,7,6,5,46,43,112,12,2,0,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,2475,0,0,562,645,0,3.88,3.92,3.91,67,151,269,32,37,34,1510,563.358,0,0,0,5,44,46,21,63,30,57,637,652,0,0,12,0.53,-28,2,234,0,0,0,0,0,0,0,40,40,40,37,0,0,0,0,31,36,37,36,32,38,38,38,0,600208,0,0,0,0,-0.51,-1.247,1.347,94.41,-18.8987458,3086.8,48.8,23.784,38.035776,100.6,0,0,-49,-119,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.440,963.04,3,7,6,5,46,43,112,12,2,0,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,2475,0,0,562,645,0,3.88,3.92,3.91,67,151,269,32,37,34,1510,563.358,0,0,0,5,44,46,21,63,30,57,637,652,0,0,12,0.53,-28,2,234,0,0,0,0,0,0,0,40,40,40,38,0,0,0,0,32,35,37,36,32,38,38,40,0,600208,0,0,0,0,-0.525,-1.27,1.374,94.43,-19.714519,3084.4,48.8,23.784,38.035776,100.6,0,0,-51,-124,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.460,963.31,6,9,5,5,46,43,112,12,2,0,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,2475,0,0,562,645,0,3.88,3.92,3.91,67,151,269,32,37,34,1510,563.358,0,0,0,5,44,46,20,61,30,54,690,652,0,0,12,0.53,-28,2,234,0,0,0,0,0,0,0,40,40,40,38,0,0,0,0,32,35,37,36,32,38,38,40,0,600208,0,0,0,0,-0.528,-1.282,1.386,94.45,-20.1224056,3083.3,47.8,23.784,38.035776,96.7,0,0,-52,-127,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.480,963.57,6,9,5,5,46,43,112,12,2,0,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,2475,0,0,562,645,0,3.88,3.92,3.91,67,151,269,32,37,34,1510,563.358,0,0,0,5,44,46,20,61,30,54,690,652,0,0,12,0.53,-46,2,14,0,0,0,0,0,0,0,40,40,40,38,0,0,0,0,32,35,37,37,33,38,39,42,0,600208,0,0,0,0,-0.528,-1.294,1.398,94.47,-19.5785568,3084.8,47.8,23.784,38.035776,96.7,0,0,-52,-128,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.500,963.84,6,9,5,5,46,43,112,12,2,0,-1600,0,0,0,1,1,1,0,0,1,0,0,100,0,65,2475,0,0,562,645,0,3.88,3.92,3.91,67,151,269,32,37,34,1510,563.358,0,0,0,5,44,46,20,61,30,54,690,652,0,0,12,0.53,-46,2,14,0,0,0,0,0,0,0,40,40,40,37,0,0,0,0,32,36,38,37,35,39,40,44,0,600208,0,0,0,0,-0.509,-1.267,1.365,94.49,-19.5785568,3084.8,46.9,23.784022,38.035776,93.2,0,0,-52,-129,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.520,964.1,6,9,5,5,46,43,112,12,2,0,-1600,0,0,0,1,1,1,0,0,1,0,0,100,0,65,2530,0,0,487,630,0,3.88,3.92,3.91,67,151,270,32,37,34,7579,562.956,0,0,0,5,44,46,20,61,30,54,690,652,0,0,12,0.53,-46,2,70,0,0,0,0,0,0,0,40,40,40,37,0,0,0,0,32,36,38,37,36,41,41,46,0,600208,0,0,0,0,-0.487,-1.238,1.33,94.51,-18.4908592,3087.9,46.8,23.784022,38.035776,93.2,0,0,-50,-126,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.540,964.36,6,9,5,5,46,43,112,12,2,0,-1600,0,0,0,1,1,1,0,0,1,0,0,100,0,65,2530,0,0,487,630,0,3.88,3.92,3.91,67,151,270,32,37,34,7579,562.956,0,0,0,5,44,46,20,61,30,54,690,652,0,0,12,0.53,-46,2,70,0,0,0,0,0,0,0,40,40,40,37,0,0,0,0,31,36,38,37,36,41,41,46,0,600208,0,0,0,0,-0.467,-1.215,1.302,94.53,-17.8110482,-681.5,46.8,23.784022,38.035776,93.2,0,0,-48,-123,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.560,964.62,9,12,0,0,46,43,112,12,2,0,-1600,0,0,0,1,1,1,0,0,1,0,0,100,0,65,2530,0,0,487,630,0,3.88,3.92,3.91,67,151,270,32,37,34,7579,562.956,0,0,0,5,44,46,19,37,29,28,630,607,0,0,12,0.53,-46,2,70,0,0,0,0,0,0,0,39,40,40,38,0,0,0,0,32,36,38,37,35,40,41,44,0,600208,0,0,0,0,-0.458,-1.198,1.283,94.55,-16.995275,-679.3,46.3,23.784022,38.035776,90.7,0,0,-46,-121,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.580,964.87,9,12,0,0,46,43,112,12,2,0,-1600,0,0,0,1,1,1,0,0,1,0,0,100,0,65,2530,0,0,487,630,0,3.88,3.92,3.91,67,151,270,32,37,34,7579,562.956,0,0,0,5,44,46,19,37,29,28,630,607,0,0,12,0.53,-46,2,127,0,0,0,0,0,0,0,40,40,40,38,0,0,0,0,32,36,38,37,35,40,41,44,0,600208,0,0,0,0,-0.462,-1.238,1.321,94.57,-16.5873884,-678.1,46.3,23.784022,38.035776,90.7,0,0,-45,-119,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.600,965.13,9,12,0,0,46,43,112,12,2,1,-2200,-2206,0,0,1,1,1,0,0,1,0,0,100,0,65,2530,0,0,487,630,0,3.88,3.92,3.91,67,151,270,32,37,34,7579,562.956,0,0,0,5,44,46,19,37,29,28,630,607,0,0,12,0.53,-46,2,127,0,0,0,0,0,0,0,40,40,40,38,0,0,0,0,32,36,38,38,35,40,41,44,0,600208,0,0,0,0,-0.465,-1.276,1.358,94.59,-16.995275,-679.3,46.1,23.784022,38.035776,88.6,0,0,-46,-123,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.620,965.39,9,12,0,0,46,43,112,12,2,1,-2200,-2206,0,0,1,1,1,0,0,1,0,0,100,0,65,2333,0,0,562,637,0,3.88,3.92,3.91,67,151,270,32,37,34,8458,562.956,0,0,0,5,44,46,19,37,29,28,630,607,0,0,12,0.53,-46,2,127,0,0,0,0,0,0,0,40,41,40,38,0,0,0,0,32,36,38,38,35,40,40,43,0,600208,0,0,0,0,-0.467,-1.303,1.384,94.61,-16.995275,-679.3,46.1,23.784022,38.035776,88.6,0,0,-46,-127,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:31.640,965.64,9,12,0,0,46,43,112,12,2,1,-2200,-2206,0,0,1,1,1,0,0,1,0,0,100,0,65,2333,0,0,562,637,0,3.88,3.92,3.91,67,151,270,32,37,34,8458,562.956,0,0,0,5,44,46,19,37,29,28,630,607,0,0,13,0.54,-44,2,180,0,0,0,0,0,0,0,40,41,40,38,0,0,0,0,32,36,38,38,35,40,40,43,0,600208,0,0,0,0,-0.464,-1.316,1.395,94.63,-16.995275,544.3,46.1,23.784022,38.035776,88.6,0,0,-46,-130,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
